AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,AVGO,TSM,WMT
140.3837432861328,236.72508239746094,19.308956146240234,97.18000030517578,94.8760757446289,140.96153259277344,144.42999267578125,56.50361633300781,89.38276672363281,46.18032455444336
142.46189880371094,243.9957733154297,19.787607192993164,99.22000122070312,97.16775512695312,146.73947143554688,160.27000427246094,57.74814987182617,90.38870239257812,46.13814163208008
144.41136169433594,244.1531982421875,20.350196838378906,102.23999786376953,99.01107788085938,151.16256713867188,177.89999389648438,57.01590347290039,90.24360656738281,46.49177932739258
141.51187133789062,238.7911834716797,19.148073196411133,100.55000305175781,96.58985900878906,146.50038146972656,166.66000366210938,56.09552764892578,90.07919311523438,46.11867904663086
142.78843688964844,243.808837890625,19.522802352905273,103.12999725341797,98.48298645019531,148.40310668945312,173.22000122070312,56.43898391723633,89.69229125976562,46.67670440673828
143.91659545898438,248.6690673828125,20.927778244018555,105.1500015258789,100.06725311279297,152.5373077392578,181.41000366210938,58.150455474853516,91.63644409179688,46.936256408691406
149.25051879882812,260.3277282714844,21.693222045898438,112.91000366210938,107.35084533691406,188.05165100097656,188.27000427246094,58.441810607910156,93.48387908935547,46.59560012817383
152.8922119140625,254.17864990234375,21.084665298461914,103.38999938964844,104.40153503417969,185.82017517089844,189.97999572753906,57.65553283691406,91.5590591430664,45.975929260253906
150.1510009765625,252.6241455078125,21.073671340942383,102.18000030517578,102.52832794189453,185.35195922851562,194.75999450683594,58.01057052612305,88.82176971435547,45.64175796508789
153.04061889648438,263.2398986816406,22.15688705444336,102.11000061035156,107.25120544433594,190.89080810546875,196.80999755859375,59.279212951660156,91.45266723632812,45.73908615112305
150.3390350341797,262.4233703613281,22.188861846923828,100.05000305175781,99.01107788085938,182.7319793701172,201.2899932861328,58.05012130737305,91.1915054321289,45.49251937866211
149.29998779296875,259.363525390625,22.320768356323242,98.23999786376953,94.66682434082031,177.2429656982422,207.32000732421875,57.82822799682617,93.5225601196289,45.914276123046875
149.66668701171875,258.85198974609375,21.249544143676758,97.61000061035156,94.22840881347656,173.48727416992188,196.88999938964844,57.23393630981445,92.24581146240234,46.62804412841797
152.48143005371094,266.9392395019531,21.77216148376465,99.54000091552734,94.26826477050781,178.7471923828125,194.63999938964844,57.993194580078125,92.9615707397461,47.338558197021484
151.8372039794922,267.7755126953125,22.954303741455078,99.69999694824219,94.33802032470703,178.79701232910156,209.25,58.10799789428711,94.75096130371094,47.20229721069336
153.9482421875,265.6352233886719,22.747455596923828,101.16000366210938,96.58985900878906,176.48583984375,214.24000549316406,58.627044677734375,89.7213134765625,47.55269241333008
152.34266662597656,258.5633239746094,21.986007690429688,98.1500015258789,95.1650161743164,171.7838134765625,202.0399932861328,57.9372444152832,87.84485626220703,46.806480407714844
151.1929931640625,254.52926635742188,21.372453689575195,97.19999694824219,94.00920104980469,172.2221221923828,208.30999755859375,57.45969009399414,87.1484375,47.5105094909668
147.15919494628906,249.21299743652344,20.63998794555664,94.58000183105469,91.45845794677734,171.4251708984375,197.3699951171875,56.10421371459961,84.76903533935547,47.799259185791016
147.58535766601562,248.06886291503906,20.738916397094727,95.79000091552734,91.31896209716797,170.46881103515625,200.86000061035156,55.586143493652344,83.98555755615234,46.796749114990234
148.0709686279297,251.28428649902344,23.646799087524414,95.81999969482422,90.56170654296875,171.38531494140625,202.07000732421875,56.32225036621094,87.12910461425781,46.099212646484375
145.40492248535156,245.81019592285156,23.269073486328125,93.5,88.80805969238281,169.74160766601562,196.8800048828125,55.73857498168945,85.2236328125,46.222496032714844
146.6041717529297,246.7373504638672,23.483917236328125,93.76000213623047,89.54539489746094,168.89483642578125,207.6300048828125,56.48143005371094,84.4401626586914,45.88833236694336
146.09869384765625,246.00746154785156,23.19912338256836,94.2300033569336,89.73470306396484,174.27427673339844,205.7100067138672,57.33427047729492,84.21769714355469,46.112186431884766
144.01736450195312,242.90057373046875,22.681499481201172,92.16999816894531,90.03362274169922,172.76007080078125,202.77000427246094,57.264808654785156,85.52347564697266,45.46980285644531
144.612060546875,247.6743621826172,23.29705810546875,92.12999725341797,91.6677017211914,173.8658447265625,190.89999389648438,57.75490188598633,86.11348724365234,45.58335876464844
149.68649291992188,251.79713439941406,23.87263298034668,94.9000015258789,93.31173706054688,184.5450439453125,197.7899932861328,61.045677185058594,86.84860229492188,45.63851547241211
152.46160888671875,253.35552978515625,23.536880493164062,93.75,94.78638458251953,184.19638061523438,193.80999755859375,61.06110382080078,86.64547729492188,45.632022857666016
150.25144958496094,250.67274475097656,23.275026321411133,93.55000305175781,93.52098083496094,183.807861328125,187.7100067138672,60.31149673461914,85.93938446044922,45.17781448364258
151.51014709472656,250.22891235351562,24.167526245117188,93.91999816894531,93.9095687866211,184.26612854003906,182.0,60.997440338134766,87.85453796386719,44.80470275878906
149.25042724609375,248.8677978515625,23.422943115234375,92.25,91.98654174804688,180.99859619140625,172.9199981689453,60.057762145996094,85.9684066772461,44.50297927856445
147.17901611328125,245.18881225585938,22.95220375061035,90.7300033569336,90.30264282226562,178.82688903808594,173.44000244140625,59.31586837768555,84.39179992675781,44.43809509277344
149.13150024414062,250.44590759277344,22.953203201293945,92.43000030517578,90.78091430664062,180.2115936279297,174.47999572753906,59.47408676147461,84.8657455444336,44.567867279052734
151.2326202392578,257.2219543457031,24.049592971801758,94.87999725341797,93.63057708740234,193.28167724609375,183.25999450683594,61.01673126220703,86.36497497558594,44.80470275878906
151.6290740966797,261.80828857421875,24.21450424194336,96.19999694824219,95.76284790039062,196.9974822998047,180.4499969482422,60.39735794067383,83.85982513427734,45.30434036254883
154.46363830566406,272.42108154296875,25.526769638061523,100.04000091552734,99.9576416015625,204.150146484375,184.1300048828125,61.406490325927734,86.82428741455078,45.0469856262207
153.62118530273438,275.6068420410156,25.71067237854004,98.94999694824219,101.2529525756836,194.86563110351562,180.1300048828125,60.872982025146484,86.98957824707031,45.41184616088867
155.9998321533203,268.5054016113281,25.885570526123047,97.70999908447266,100.8543930053711,197.05726623535156,183.25,62.10207748413086,87.54377746582031,45.90049743652344
157.8631134033203,270.0341491699219,26.184404373168945,100.61000061035156,104.54103088378906,201.3907012939453,197.5800018310547,61.87275314331055,89.93558502197266,45.74412536621094
156.42601013183594,268.5646057128906,26.4532527923584,98.69999694824219,102.99663543701172,199.0496368408203,191.14999389648438,61.30625534057617,90.05224609375,45.4509391784668
157.51620483398438,273.861083984375,27.17584991455078,98.70999908447266,105.21857452392578,203.5026397705078,192.22000122070312,62.113731384277344,91.96763610839844,45.81904983520508
158.82449340820312,276.7312927246094,26.764080047607422,98.12999725341797,105.05915832519531,205.22604370117188,190.41000366210938,61.816402435302734,90.217529296875,46.19368362426758
156.8719940185547,272.59857177734375,26.51622200012207,98.04000091552734,102.08991241455078,202.06813049316406,191.80999755859375,60.90980529785156,88.1465835571289,46.96574783325195
156.24761962890625,271.4643249511719,26.395288467407227,97.23999786376953,100.66508483886719,199.9163360595703,189.19000244140625,60.701866149902344,88.29242706298828,46.78331756591797
159.33987426757812,276.6720886230469,26.968963623046875,100.25,101.0237808227539,204.5685577392578,193.8800048828125,60.77959442138672,90.18836975097656,46.98529815673828
160.9157257080078,280.1636047363281,27.36774444580078,102.0,100.52558898925781,207.04908752441406,195.27999877929688,61.58124542236328,89.90641021728516,47.45439910888672
163.43312072753906,284.35546875,27.761526107788086,103.29000091552734,103.35533905029297,211.13348388671875,207.4600067138672,62.338199615478516,90.44115447998047,48.03426742553711
164.6918182373047,283.3001708984375,27.949419021606445,102.41000366210938,103.9830551147461,212.2592010498047,194.77000427246094,62.42856979370117,90.26614379882812,48.43821334838867
164.15663146972656,283.2508239746094,27.43770408630371,103.94999694824219,104.34175109863281,213.9029083251953,192.5800018310547,61.6453857421875,89.61471557617188,47.96260070800781
162.3032684326172,280.44964599609375,26.866025924682617,101.0999984741211,104.09266662597656,210.67523193359375,185.52000427246094,61.120662689208984,87.69933319091797,48.757469177246094
163.19528198242188,287.6103515625,27.02193832397461,102.05999755859375,108.02838897705078,215.2776641845703,185.05999755859375,60.50169372558594,87.73822784423828,49.125579833984375
160.58865356445312,285.43060302734375,27.563634872436523,102.16999816894531,106.0555419921875,213.9327850341797,184.50999450683594,60.96324920654297,86.55204772949219,49.031105041503906
159.36959838867188,278.9603271484375,27.15386390686035,99.91999816894531,104.96947479248047,213.03622436523438,186.7899932861328,60.3977165222168,86.76594543457031,48.88777542114258
158.6758575439453,279.611328125,26.48023796081543,97.83000183105469,104.26203918457031,213.18565368652344,180.5399932861328,59.924503326416016,84.461669921875,48.649959564208984
164.08724975585938,285.8744812011719,26.448257446289062,102.4000015258789,107.04196166992188,219.51148986816406,185.89999389648438,60.65716552734375,84.63667297363281,48.698829650878906
163.7403564453125,282.22509765625,26.743091583251953,102.51000213623047,108.47676086425781,220.6471405029297,185.0,60.200469970703125,84.78250885009766,48.36980056762695
163.7601776123047,284.84869384765625,26.986957550048828,102.73999786376953,105.58724212646484,218.0271453857422,187.0399932861328,60.96033477783203,85.55060577392578,48.708595275878906
164.98916625976562,284.4245300292969,27.651586532592773,102.30000305175781,104.12254333496094,217.06082153320312,184.30999755859375,61.442291259765625,85.69644165039062,48.81610107421875
166.1388397216797,284.5035095214844,27.91543960571289,104.30000305175781,103.80370330810547,214.87918090820312,180.58999633789062,61.65412902832031,84.81168365478516,48.868228912353516
165.16757202148438,282.1954650878906,27.088899612426758,103.80999755859375,104.9096908569336,212.2592010498047,162.99000549316406,61.510318756103516,86.81456756591797,49.18096160888672
163.55206298828125,281.85028076171875,27.10388946533203,106.95999908447266,105.02926635742188,212.07986450195312,165.0800018310547,61.498653411865234,83.00324249267578,49.42854690551758
163.85928344726562,277.9148254394531,27.026933670043945,106.20999908447266,105.58724212646484,211.98025512695312,162.5500030517578,61.65800857543945,82.2934799194336,49.76408004760742
162.3131866455078,271.6517333984375,26.22637939453125,102.56999969482422,103.47489929199219,206.7601776123047,160.6699981689453,60.441444396972656,80.00863647460938,49.376426696777344
162.3032684326172,291.3287353515625,26.940980911254883,104.9800033569336,103.33540344238281,208.60313415527344,153.75,59.874942779541016,79.96974182128906,49.16141128540039
166.91189575195312,300.6593322753906,27.210830688476562,109.81999969482422,107.20137786865234,237.65219116210938,160.19000244140625,60.09066390991211,81.3503646850586,49.31452560424805
168.1706085205078,303.05609130859375,27.73354148864746,105.44999694824219,106.95228576660156,239.40548706054688,164.30999755859375,60.87677001953125,81.96290588378906,49.18096160888672
168.0814208984375,301.3793640136719,28.89389419555664,102.05000305175781,106.81278991699219,242.2545928955078,161.8300018310547,61.989356994628906,81.65177917480469,49.3829345703125
167.04075622558594,301.2314147949219,28.19428253173828,103.62999725341797,104.93958282470703,238.32960510253906,160.30999755859375,59.50084686279297,80.6600570678711,49.24937438964844
165.96043395996094,300.2352600097656,27.786510467529297,103.6500015258789,105.02926635742188,236.12799072265625,160.61000061035156,59.58441162109375,80.40726470947266,49.06694793701172
164.31521606445312,301.2314147949219,27.546642303466797,104.0,104.3118667602539,232.63137817382812,161.1999969482422,59.28901290893555,81.17536926269531,49.204280853271484
172.02598571777344,306.39971923828125,28.66402244567871,105.66000366210938,105.18868255615234,231.89418029785156,170.05999755859375,61.22852325439453,82.61433410644531,49.62938690185547
171.95660400390625,304.4270935058594,29.1347599029541,105.83000183105469,107.38072967529297,232.38232421875,171.7899932861328,61.12552261352539,83.16853332519531,49.940040588378906
170.24200439453125,302.7996520996094,28.555082321166992,106.62000274658203,106.96224975585938,232.48193359375,169.14999389648438,60.10038375854492,82.70183563232422,50.025062561035156
172.01608276367188,308.0370178222656,28.86890983581543,110.19000244140625,111.34635925292969,232.1930389404297,168.5399932861328,60.85441207885742,82.54627227783203,49.88445281982422
172.2043914794922,305.8670654296875,28.56207847595215,112.18000030517578,116.1489486694336,234.89271545410156,172.0800018310547,60.99045181274414,81.11701965332031,50.07084274291992
171.27146911621094,304.7427062988281,28.32421112060547,110.26000213623047,117.08555603027344,232.92025756835938,167.97999572753906,61.328609466552734,81.11701965332031,50.05450439453125
170.77525329589844,305.22601318359375,28.936870574951172,111.19999694824219,116.08917236328125,237.95103454589844,166.35000610351562,62.169124603271484,83.28521728515625,49.66536331176758
170.77525329589844,307.4748229980469,29.196725845336914,113.4000015258789,119.07833099365234,237.9112091064453,166.52000427246094,62.3284797668457,83.49909973144531,48.97865295410156
171.3905792236328,310.38092041015625,30.16118812561035,115.5,120.40352630615234,241.56723022460938,173.86000061035156,63.88611602783203,88.36048889160156,48.89689636230469
173.7327880859375,314.84881591796875,31.66035270690918,118.1500015258789,122.38634490966797,245.91064453125,176.88999938964844,65.87128448486328,90.08141326904297,49.531288146972656
173.8419952392578,314.6708984375,31.246580123901367,116.25,122.31658935546875,244.70523071289062,180.13999938964844,66.2939682006836,90.01335144042969,49.02116012573242
172.8892059326172,317.4781799316406,31.158632278442383,115.01000213623047,124.59832763671875,247.3750457763672,188.8699951171875,65.91695404052734,89.17720031738281,48.58951950073242
170.26905822753906,311.62640380859375,30.670902252197266,114.98999786376953,122.1173095703125,245.80105590820312,185.77000427246094,66.70694732666016,87.93267822265625,48.49795913696289
170.5469512939453,310.232666015625,30.52098846435547,116.75,120.46331024169922,248.2616729736328,182.89999389648438,66.0296630859375,87.63127899169922,48.27560043334961
171.6883087158203,322.1635437011719,37.958839416503906,115.0,123.03398895263672,251.72840881347656,184.47000122070312,70.81722259521484,98.15130615234375,47.794898986816406
174.10995483398438,329.0531921386719,38.9243049621582,120.11000061035156,124.159912109375,261.0428466796875,193.1699981689453,78.97267150878906,100.34866333007812,47.879920959472656
175.96588134765625,327.3925476074219,40.088653564453125,121.66000366210938,123.22330474853516,261.5210266113281,201.16000366210938,78.06024932861328,99.15275573730469,47.76219940185547
175.916259765625,324.6051025390625,37.812923431396484,120.58000183105469,122.42620086669922,263.712646484375,203.92999267578125,78.5091552734375,95.85674285888672,48.02707290649414
178.73486328125,328.7467956542969,39.74784469604492,122.7699966430664,123.27312469482422,271.5726013183594,207.52000427246094,76.75914764404297,96.09980010986328,48.203651428222656
179.5884246826172,331.5342712402344,39.305084228515625,124.25,124.21969604492188,271.5726013183594,213.97000122070312,78.9017333984375,96.19702911376953,48.664730072021484
178.2287139892578,332.06805419921875,39.1491813659668,125.30000305175781,125.55486297607422,270.3572692871094,217.61000061035156,77.95919799804688,95.33171081542969,48.98519515991211
177.86151123046875,329.8341064453125,38.63246536254883,126.61000061035156,126.85015869140625,270.0882873535156,221.30999755859375,76.76399993896484,97.05264282226562,48.97865295410156
176.4819793701172,319.6528015136719,37.4579963684082,121.2300033569336,122.05752563476562,262.5968933105469,224.57000732421875,77.01954650878906,97.50961303710938,49.05059051513672
179.21127319335938,321.5111389160156,38.49252700805664,124.25,121.6988296508789,263.57318115234375,234.86000061035156,78.14380645751953,97.1693115234375,49.760189056396484
179.5983428955078,323.0235290527344,38.752410888671875,123.43000030517578,121.78851318359375,263.9418029785156,244.39999389648438,78.18460845947266,99.95001983642578,50.06103515625
182.4070281982422,328.02520751953125,39.464088439941406,126.56999969482422,123.19340515136719,270.0185241699219,249.8300018310547,83.11500549316406,104.0919189453125,50.39131164550781
181.93064880371094,330.4371032714844,41.00339126586914,126.66000366210938,123.38273620605469,270.2875671386719,258.7099914550781,82.7030029296875,103.83914184570312,50.78371810913086
182.5658416748047,333.4519348144531,42.97748947143555,126.41999816894531,123.22330474853516,272.309814453125,256.7900085449219,86.1097640991211,104.43222045898438,51.29711151123047
184.6103515625,344.0879211425781,42.63365173339844,127.11000061035156,124.63817596435547,280.75750732421875,255.89999389648438,85.8425521850586,102.69236755371094,51.57833480834961
183.5285186767578,338.3843994140625,42.672630310058594,125.48999786376953,123.08381652832031,279.9306640625,260.5400085449219,84.35391998291016,102.09678649902344,50.85892868041992
183.61785888671875,334.1536865234375,43.788124084472656,125.77999877929688,122.65535736083984,283.2480163574219,274.45001220703125,84.34615325927734,101.520751953125,50.410926818847656
182.5757598876953,329.7154846191406,43.02546691894531,124.83000183105469,120.11457824707031,280.5682373046875,259.4599914550781,82.80562591552734,99.23609924316406,50.509033203125
185.59288024902344,335.7945861816406,43.0054817199707,130.14999389648438,122.70518493652344,283.7959289550781,264.6099853515625,82.29470825195312,100.69084930419922,50.93086242675781
185.27528381347656,331.15863037109375,42.189849853515625,129.3300018310547,121.89810943603516,287.63128662109375,256.6000061035156,80.31361389160156,99.49971008300781,50.83603286743164
183.8759002685547,324.8126220703125,40.613563537597656,127.33000183105469,117.91255187988281,277.4103088378906,241.0500030517578,80.2628173828125,97.74227142333984,50.70196533203125
186.6448974609375,330.71380615234375,41.85700225830078,129.17999267578125,117.90259552001953,285.9576416015625,250.2100067138672,82.87789154052734,99.66567993164062,50.518836975097656
187.82595825195312,331.9790954589844,41.09834289550781,129.0399932861328,119.74591064453125,284.20440673828125,256.239990234375,82.83296203613281,98.53311920166016,50.79352569580078
188.1634063720703,331.1882629394531,40.8034782409668,127.9000015258789,118.66980743408203,280.45867919921875,257.5,84.26213836669922,98.25975036621094,50.45016860961914
192.51043701171875,336.61505126953125,42.282806396484375,130.36000061035156,119.26763916015625,285.887939453125,261.7699890136719,84.73688507080078,98.53311920166016,51.39848327636719
191.01181030273438,334.09442138671875,42.39375305175781,130.22000122070312,119.46692657470703,284.93157958984375,279.82000732421875,85.61705017089844,100.71037292480469,51.73202133178711
189.8903045654297,334.2525939941406,42.29780578613281,130.3800048828125,121.31024169921875,293.2497863769531,282.4800109863281,84.1927719116211,98.6014633178711,51.70259475708008
190.36668395996094,337.3365783691406,42.083900451660156,128.36000061035156,119.67616271972656,290.87884521484375,276.5400085449219,82.83882904052734,97.058837890625,51.37559127807617
189.24517822265625,333.3333435058594,42.48371505737305,129.77999877929688,119.0484390258789,289.4244384765625,274.42999267578125,82.71672821044922,97.85945129394531,50.19184112548828
187.19078063964844,328.0054016113281,42.16086196899414,127.12999725341797,116.02938079833984,292.9808044433594,269.6099853515625,85.74308013916016,97.41031646728516,50.6463737487793
186.66476440429688,328.6380310058594,42.38576126098633,128.77999877929688,116.7168960571289,297.1549072265625,269.7900085449219,86.16508483886719,98.86507415771484,50.571163177490234
188.34205627441406,333.31353759765625,43.882080078125,130.8000030517578,118.50042724609375,308.162841796875,271.989990234375,86.93682098388672,101.442626953125,50.698692321777344
189.10626220703125,338.7105712890625,45.956146240234375,134.3000030517578,124.09016418457031,312.2173767089844,277.8999938964844,86.97686767578125,103.07315063476562,50.401123046875
189.255126953125,341.2608947753906,45.4483757019043,134.67999267578125,124.96697998046875,307.6946105957031,281.3800048828125,86.802978515625,102.65331268310547,50.57442855834961
192.53025817871094,341.7452087402344,46.43992233276367,133.55999755859375,124.19976806640625,309.4379577636719,290.3800048828125,88.92963409423828,102.31158447265625,50.63656234741211
192.27223205566406,355.3465881347656,47.47245407104492,132.8300018310547,123.31298065185547,310.8625183105469,293.3399963378906,88.25363159179688,100.71037292480469,50.54500198364258
193.63194274902344,350.9874572753906,47.05564498901367,135.36000061035156,121.58922576904297,314.8074645996094,291.260009765625,88.05239868164062,100.62250518798828,50.56134796142578
191.67677307128906,342.8720703125,45.49934387207031,129.9600067138672,118.76944732666016,301.3687744140625,262.8999938964844,86.77952575683594,95.54550170898438,51.49658203125
190.4957275390625,339.80780029296875,44.28889846801758,130.0,119.58648681640625,293.1402282714844,260.0199890136719,87.60108947753906,94.94992065429688,51.78761672973633
191.2996063232422,341.1323547363281,44.591758728027344,128.8000030517578,121.09103393554688,290.5002746582031,269.05999755859375,88.07388305664062,95.92626953125,52.09172439575195
192.16305541992188,346.93475341796875,45.65827941894531,129.1300048828125,121.7685775756836,293.34942626953125,265.2799987792969,89.67597198486328,97.94731140136719,52.04922103881836
193.0364532470703,333.8769836425781,45.43138122558594,128.14999389648438,128.80308532714844,297.433837890625,264.3500061035156,87.2435531616211,97.058837890625,52.23561096191406
191.76609802246094,326.908203125,45.87917709350586,128.25,128.93260192871094,310.5238342285156,255.7100067138672,87.28653717041016,97.000244140625,52.04594802856445
194.35646057128906,334.4700012207031,46.72879409790039,132.2100067138672,132.1011199951172,324.2414245605469,266.44000244140625,87.89804077148438,98.47454071044922,52.29119873046875
194.97178649902344,332.04827880859375,46.707794189453125,133.67999267578125,132.24061584472656,317.3876037597656,267.42999267578125,87.78668975830078,96.80498504638672,52.27485275268555
194.13809204101562,332.46343994140625,46.485897064208984,131.69000244140625,131.07484436035156,321.48193359375,261.07000732421875,89.87232208251953,96.07271575927734,52.029598236083984
191.13088989257812,323.7253112792969,44.24891662597656,128.2100067138672,127.91629028320312,313.1138916015625,254.11000061035156,87.16637420654297,93.43656921386719,52.065574645996094
189.7314910888672,322.89501953125,44.49480438232422,128.91000366210938,127.98603820800781,311.9981994628906,259.32000732421875,86.45130920410156,92.73361206054688,52.07864761352539
180.62059020996094,324.0020751953125,44.659732818603516,139.57000732421875,127.64727020263672,309.5475769042969,253.86000061035156,86.12601470947266,93.88571166992188,51.777801513671875
177.50421142578125,326.3052062988281,45.396400451660156,142.22000122070312,131.05491638183594,315.3553466796875,251.4499969482422,87.6313705444336,94.07119750976562,52.480865478515625
178.44705200195312,322.2919921875,44.643741607666016,139.94000244140625,130.9253692626953,311.4502868652344,249.6999969482422,86.27350616455078,92.25519561767578,52.533180236816406
176.84918212890625,318.51605224609375,42.53469467163086,137.85000610351562,129.19166564941406,304.04852294921875,242.19000244140625,83.10551452636719,91.75725555419922,52.61820983886719
176.63082885742188,319.2079772949219,42.368770599365234,138.55999755859375,129.22157287597656,304.5765380859375,245.33999633789062,82.34062194824219,92.557861328125,52.591949462890625
176.69046020507812,317.3101501464844,40.83646774291992,138.41000366210938,129.09202575683594,300.4921875,242.64999389648438,81.0570068359375,89.8143081665039,52.900428771972656
178.3501434326172,320.30523681640625,43.733150482177734,140.57000732421875,130.8556365966797,305.0248107910156,239.75999450683594,83.4347152709961,90.8687744140625,52.50663375854492
176.35256958007812,318.1502990722656,43.920066833496094,137.6699981689453,129.3112335205078,300.80096435546875,232.9600067138672,82.30350494384766,89.51165771484375,52.2375373840332
175.47801208496094,317.3777160644531,43.466270446777344,135.07000732421875,128.23512268066406,293.17010498046875,225.60000610351562,81.37254333496094,89.60929107666016,52.26378631591797
172.9239044189453,313.8908996582031,43.32433319091797,133.97999572753906,129.4507293701172,284.0050964355469,219.22000122070312,80.79715728759766,89.47260284423828,51.09223175048828
173.41087341308594,313.4947204589844,43.279354095458984,133.22000122070312,126.9996109008789,282.172119140625,215.49000549316406,80.674072265625,88.94537353515625,51.827327728271484
174.7525177001953,318.84375,46.9456901550293,134.67999267578125,127.90632629394531,288.79681396484375,231.27999877929688,84.51319122314453,90.37084197998047,51.68949890136719
176.13392639160156,319.4182434082031,45.64727783203125,134.25,128.61375427246094,286.50555419921875,233.19000244140625,83.59981536865234,90.05840301513672,51.525413513183594
179.99986267089844,323.9154357910156,47.094627380371094,135.52000427246094,131.89187622070312,293.12030029296875,236.86000061035156,85.63072967529297,91.99159240722656,51.883113861083984
175.28916931152344,316.9517517089844,47.1416015625,131.83999633789062,129.3112335205078,285.6587829589844,230.0399932861328,83.46988677978516,90.341552734375,51.486026763916016
177.50540161132812,319.93341064453125,45.99712371826172,133.25999450683594,129.41087341308594,284.4135437011719,238.58999633789062,83.21199035644531,90.8980712890625,51.791229248046875
179.07565307617188,320.64654541015625,46.813751220703125,133.13999938964844,130.5367889404297,289.15545654296875,238.82000732421875,84.11659240722656,91.77678680419922,52.08657455444336
182.9813232421875,325.3121643066406,48.76186752319336,134.91000366210938,134.0839385986328,296.85601806640625,257.17999267578125,86.93484497070312,92.83123779296875,52.52303695678711
186.48948669433594,325.68853759765625,49.24164962768555,135.07000732421875,135.3892059326172,293.9770202636719,256.8999938964844,87.16442108154297,92.53833770751953,52.900428771972656
186.7081298828125,324.6683044433594,49.332611083984375,138.00999450683594,135.6781463623047,294.7640380859375,258.0799865722656,90.15463256835938,91.3569564819336,53.36314392089844
188.28831481933594,325.559814453125,48.48699188232422,138.1199951171875,135.1699981689453,295.25213623046875,245.00999450683594,85.23412322998047,90.98594665527344,53.021846771240234
188.5268096923828,330.4036560058594,48.52597427368164,137.27000427246094,135.27960205078125,299.0078125,256.489990234375,85.19992065429688,92.36259460449219,52.59523391723633
181.77882385253906,329.7399597167969,47.04352569580078,135.36000061035156,133.97433471679688,298.0315246582031,251.9199981689453,85.20968627929688,90.07793426513672,52.989036560058594
176.46188354492188,326.7979736328125,46.22383117675781,137.85000610351562,134.7714385986328,297.5334777832031,251.49000549316406,83.72095489501953,87.92021942138672,53.64537048339844
177.0780487060547,331.1168518066406,45.555076599121094,138.22999572753906,135.8874053955078,296.75640869140625,248.5,83.771728515625,87.51991271972656,53.74382019042969
178.25074768066406,334.75225830078125,45.16122055053711,143.10000610351562,136.42544555664062,306.38958740234375,273.5799865722656,83.92707061767578,87.48084259033203,53.93087387084961
175.20968627929688,328.6404113769531,44.853336334228516,141.22999572753906,134.8511505126953,300.5120544433594,267.4800109863281,82.4988784790039,88.34004974365234,53.98994064331055
173.1326141357422,332.8899841308594,45.468109130859375,144.85000610351562,136.21621704101562,303.89910888671875,271.29998779296875,83.3204345703125,89.06254577636719,54.0030632019043
174.6531524658203,335.5050964355469,45.56407928466797,144.72000122070312,137.6011962890625,310.5337829589844,276.0400085449219,85.14815521240234,89.7701416015625,54.2295036315918
